Filename	Background file	Start point (s)	SNR
common_voice_he_39327049.mp3	noise-free-sound-0784.wav	21.18	5.50
common_voice_he_39327050.mp3	noise-free-sound-0606.wav	54.05	2.63
common_voice_he_39327051.mp3	noise-free-sound-0239.wav	26.21	2.38
common_voice_he_39327063.mp3	noise-free-sound-0787.wav	19.06	4.38
common_voice_he_39327065.mp3	noise-free-sound-0160.wav	18.21	5.30
common_voice_he_39327066.mp3	noise-free-sound-0661.wav	25.27	2.71
common_voice_he_39327068.mp3	noise-free-sound-0290.wav	25.91	2.01
common_voice_he_39327081.mp3	noise-free-sound-0088.wav	18.44	1.98
common_voice_he_39327082.mp3	noise-free-sound-0012.wav	25.60	5.89
common_voice_he_39327083.mp3	noise-free-sound-0001.wav	25.95	4.85
common_voice_he_39327084.mp3	noise-free-sound-0254.wav	33.77	4.18
common_voice_he_39327085.mp3	noise-free-sound-0710.wav	10.49	4.28
common_voice_he_39327091.mp3	noise-free-sound-0282.wav	6.60	0.70
common_voice_he_39327092.mp3	noise-free-sound-0605.wav	2.35	4.16
common_voice_he_39327093.mp3	noise-free-sound-0261.wav	6.19	5.14
common_voice_he_39327094.mp3	noise-free-sound-0787.wav	6.11	4.16
common_voice_he_39327095.mp3	noise-free-sound-0804.wav	30.19	4.77
common_voice_he_39327096.mp3	noise-free-sound-0787.wav	4.73	2.34
common_voice_he_39327097.mp3	noise-free-sound-0117.wav	7.60	5.53
common_voice_he_39327098.mp3	noise-free-sound-0266.wav	4.45	0.48
common_voice_he_39327099.mp3	noise-free-sound-0592.wav	21.40	5.06
common_voice_he_39327100.mp3	noise-free-sound-0700.wav	10.47	4.90
common_voice_he_39327103.mp3	noise-free-sound-0131.wav	7.58	5.94
common_voice_he_39327105.mp3	noise-free-sound-0743.wav	17.71	3.06
common_voice_he_39327107.mp3	noise-free-sound-0677.wav	87.20	1.46
common_voice_he_39327109.mp3	noise-free-sound-0433.wav	31.90	2.80
common_voice_he_39327110.mp3	noise-free-sound-0324.wav	20.32	1.20
common_voice_he_39327111.mp3	noise-free-sound-0593.wav	25.33	3.93
common_voice_he_39327112.mp3	noise-free-sound-0155.wav	64.66	5.55
common_voice_he_39327118.mp3	noise-free-sound-0544.wav	12.70	5.16
common_voice_he_39327119.mp3	noise-free-sound-0384.wav	158.10	1.31
common_voice_he_39327120.mp3	noise-free-sound-0239.wav	0.35	2.28
common_voice_he_39327121.mp3	noise-free-sound-0184.wav	10.16	4.85
common_voice_he_39327122.mp3	noise-free-sound-0418.wav	25.90	4.32
common_voice_he_39327123.mp3	noise-free-sound-0227.wav	5.76	3.21
common_voice_he_39327124.mp3	noise-free-sound-0533.wav	1.37	1.88
common_voice_he_39327125.mp3	noise-free-sound-0451.wav	12.56	4.32
common_voice_he_39327126.mp3	noise-free-sound-0383.wav	25.35	3.37
common_voice_he_39327127.mp3	noise-free-sound-0106.wav	99.13	5.35
common_voice_he_39327137.mp3	noise-free-sound-0770.wav	21.98	3.48
common_voice_he_39327138.mp3	noise-free-sound-0792.wav	21.03	1.70
common_voice_he_39327139.mp3	noise-sound-bible-0054.wav	21.38	2.14
common_voice_he_39327140.mp3	noise-sound-bible-0045.wav	0.51	5.53
common_voice_he_39327141.mp3	noise-free-sound-0545.wav	10.26	3.84
common_voice_he_39327147.mp3	noise-free-sound-0647.wav	32.05	0.12
common_voice_he_39327148.mp3	noise-sound-bible-0083.wav	14.91	2.14
common_voice_he_39327149.mp3	noise-free-sound-0580.wav	101.44	1.00
common_voice_he_39327151.mp3	noise-free-sound-0270.wav	93.13	5.48
common_voice_he_39327152.mp3	noise-free-sound-0606.wav	7.90	0.44
common_voice_he_39327181.mp3	noise-free-sound-0348.wav	25.86	5.57
common_voice_he_39327182.mp3	noise-free-sound-0623.wav	11.80	3.83
common_voice_he_39327183.mp3	noise-free-sound-0592.wav	13.83	1.60
common_voice_he_39327184.mp3	noise-free-sound-0733.wav	8.91	1.28
common_voice_he_39327185.mp3	noise-free-sound-0433.wav	26.96	3.64
common_voice_he_39327196.mp3	noise-free-sound-0160.wav	17.34	3.18
common_voice_he_39327197.mp3	noise-free-sound-0032.wav	36.55	5.31
common_voice_he_39327198.mp3	noise-free-sound-0729.wav	27.25	2.66
common_voice_he_39327199.mp3	noise-free-sound-0623.wav	3.22	3.59
common_voice_he_39327200.mp3	noise-free-sound-0110.wav	28.24	0.42
common_voice_he_39327214.mp3	noise-free-sound-0699.wav	21.58	3.21
common_voice_he_39327215.mp3	noise-free-sound-0699.wav	7.99	1.96
common_voice_he_39327216.mp3	noise-free-sound-0614.wav	1.71	3.88
common_voice_he_39327217.mp3	noise-free-sound-0304.wav	19.45	2.09
common_voice_he_39327218.mp3	noise-free-sound-0031.wav	16.11	2.64
common_voice_he_39333352.mp3	noise-free-sound-0324.wav	4.71	0.49
common_voice_he_39333353.mp3	noise-free-sound-0110.wav	7.62	1.86
common_voice_he_39333354.mp3	noise-free-sound-0681.wav	39.46	4.21
common_voice_he_39333355.mp3	noise-free-sound-0227.wav	15.21	1.73
common_voice_he_39333356.mp3	noise-free-sound-0780.wav	17.01	3.27
common_voice_he_39333362.mp3	noise-free-sound-0141.wav	100.57	3.42
common_voice_he_39333363.mp3	noise-free-sound-0119.wav	36.26	3.79
common_voice_he_39333364.mp3	noise-free-sound-0685.wav	16.62	3.37
common_voice_he_39333365.mp3	noise-free-sound-0280.wav	18.82	2.60
common_voice_he_39333366.mp3	noise-free-sound-0594.wav	109.49	3.88
common_voice_he_39333367.mp3	noise-free-sound-0494.wav	25.05	1.60
common_voice_he_39333368.mp3	noise-free-sound-0287.wav	10.06	5.63
common_voice_he_39333369.mp3	noise-free-sound-0233.wav	16.25	2.24
common_voice_he_39333370.mp3	noise-free-sound-0290.wav	23.07	1.09
common_voice_he_39333371.mp3	noise-free-sound-0030.wav	32.87	4.12
common_voice_he_39333388.mp3	noise-free-sound-0433.wav	25.18	5.90
common_voice_he_39333389.mp3	noise-free-sound-0546.wav	69.72	2.59
common_voice_he_39333390.mp3	noise-free-sound-0819.wav	54.44	3.06
common_voice_he_39333392.mp3	noise-free-sound-0709.wav	20.16	4.04
common_voice_he_39333393.mp3	noise-free-sound-0227.wav	28.00	3.23
common_voice_he_39333412.mp3	noise-free-sound-0141.wav	35.67	5.95
common_voice_he_39333413.mp3	noise-free-sound-0454.wav	6.41	5.91
common_voice_he_39333414.mp3	noise-free-sound-0137.wav	60.31	1.57
common_voice_he_39333415.mp3	noise-free-sound-0459.wav	8.13	0.76
common_voice_he_39333426.mp3	noise-free-sound-0649.wav	11.99	0.53
common_voice_he_39333431.mp3	noise-free-sound-0828.wav	7.22	1.46
common_voice_he_39333432.mp3	noise-free-sound-0698.wav	25.97	0.69
common_voice_he_39333434.mp3	noise-free-sound-0647.wav	48.63	5.40
common_voice_he_39333447.mp3	noise-free-sound-0500.wav	21.40	5.73
common_voice_he_39333448.mp3	noise-sound-bible-0083.wav	5.14	5.82
common_voice_he_39333449.mp3	noise-sound-bible-0060.wav	28.21	0.63
common_voice_he_39333451.mp3	noise-free-sound-0436.wav	26.25	0.44
common_voice_he_39333452.mp3	noise-free-sound-0715.wav	47.83	2.33
common_voice_he_39333460.mp3	noise-free-sound-0381.wav	24.72	3.79
common_voice_he_39333461.mp3	noise-free-sound-0671.wav	36.93	5.74
common_voice_he_39333462.mp3	noise-free-sound-0031.wav	15.29	5.81
common_voice_he_39333463.mp3	noise-free-sound-0381.wav	36.77	2.91
common_voice_he_39333464.mp3	noise-free-sound-0600.wav	28.39	4.91
common_voice_he_39333475.mp3	noise-sound-bible-0060.wav	21.82	1.49
common_voice_he_39333476.mp3	noise-free-sound-0304.wav	22.75	4.21
common_voice_he_39333477.mp3	noise-free-sound-0700.wav	17.76	5.77
common_voice_he_39333478.mp3	noise-free-sound-0441.wav	33.14	4.02
common_voice_he_39333479.mp3	noise-free-sound-0064.wav	85.36	4.14
common_voice_he_39333855.mp3	noise-free-sound-0614.wav	26.38	2.60
common_voice_he_39333856.mp3	noise-free-sound-0567.wav	91.44	1.68
common_voice_he_39333857.mp3	noise-free-sound-0137.wav	85.99	0.73
common_voice_he_39333858.mp3	noise-free-sound-0002.wav	46.33	3.06
common_voice_he_39333859.mp3	noise-free-sound-0646.wav	13.72	4.88
common_voice_he_39333875.mp3	noise-free-sound-0155.wav	47.08	1.53
common_voice_he_39333876.mp3	noise-free-sound-0383.wav	22.54	0.90
common_voice_he_39333877.mp3	noise-free-sound-0681.wav	16.41	1.88
common_voice_he_39333878.mp3	noise-free-sound-0480.wav	15.71	3.87
common_voice_he_39333879.mp3	noise-free-sound-0661.wav	24.25	5.98
common_voice_he_39334295.mp3	noise-free-sound-0290.wav	18.91	5.37
common_voice_he_39334296.mp3	noise-free-sound-0117.wav	20.35	3.24
common_voice_he_39334297.mp3	noise-free-sound-0504.wav	3.82	0.94
common_voice_he_39334298.mp3	noise-sound-bible-0044.wav	23.53	1.78
common_voice_he_39334299.mp3	noise-free-sound-0433.wav	33.13	2.11
common_voice_he_39334315.mp3	noise-free-sound-0324.wav	3.61	4.94
common_voice_he_39334316.mp3	noise-free-sound-0254.wav	36.71	5.21
common_voice_he_39334318.mp3	noise-free-sound-0131.wav	25.85	5.92
common_voice_he_39334319.mp3	noise-free-sound-0533.wav	21.67	4.13
common_voice_he_39334321.mp3	noise-free-sound-0842.wav	229.01	4.04
common_voice_he_39334335.mp3	noise-free-sound-0155.wav	7.62	0.64
common_voice_he_39334336.mp3	noise-free-sound-0674.wav	19.63	1.28
common_voice_he_39334337.mp3	noise-free-sound-0651.wav	21.07	1.40
common_voice_he_39334338.mp3	noise-free-sound-0015.wav	8.77	4.05
common_voice_he_39334339.mp3	noise-free-sound-0707.wav	18.65	4.08
common_voice_he_39334342.mp3	noise-free-sound-0636.wav	1.85	0.17
common_voice_he_39334344.mp3	noise-free-sound-0117.wav	12.78	0.35
common_voice_he_39334345.mp3	noise-free-sound-0109.wav	28.64	5.36
common_voice_he_39341260.mp3	noise-free-sound-0455.wav	65.22	0.74
common_voice_he_39350848.mp3	noise-free-sound-0301.wav	164.89	3.21
common_voice_he_39350849.mp3	noise-free-sound-0441.wav	33.44	3.79
common_voice_he_39350850.mp3	noise-free-sound-0472.wav	9.89	1.62
common_voice_he_39350851.mp3	noise-free-sound-0567.wav	42.76	3.00
common_voice_he_39350852.mp3	noise-free-sound-0461.wav	6.63	1.69
common_voice_he_39353653.mp3	noise-free-sound-0234.wav	44.95	3.69
common_voice_he_39353654.mp3	noise-free-sound-0698.wav	43.03	4.45
common_voice_he_39353656.mp3	noise-free-sound-0278.wav	1.01	5.09
common_voice_he_39353657.mp3	noise-free-sound-0117.wav	11.63	4.18
common_voice_he_39353658.mp3	noise-free-sound-0784.wav	12.33	3.53
common_voice_he_39353670.mp3	noise-free-sound-0248.wav	3.24	5.77
common_voice_he_39353672.mp3	noise-free-sound-0546.wav	96.89	0.95
common_voice_he_39353674.mp3	noise-free-sound-0002.wav	23.27	5.42
common_voice_he_39353675.mp3	noise-free-sound-0230.wav	0.47	5.26
common_voice_he_39353676.mp3	noise-free-sound-0552.wav	49.47	1.32
common_voice_he_39353683.mp3	noise-sound-bible-0076.wav	4.16	2.05
common_voice_he_39353684.mp3	noise-free-sound-0322.wav	24.34	5.23
common_voice_he_39353685.mp3	noise-free-sound-0436.wav	32.76	2.00
common_voice_he_39353686.mp3	noise-sound-bible-0049.wav	18.34	3.61
common_voice_he_39353687.mp3	noise-free-sound-0804.wav	4.52	5.41
common_voice_he_39353713.mp3	noise-free-sound-0580.wav	60.80	0.50
common_voice_he_39353714.mp3	noise-free-sound-0102.wav	103.37	3.40
common_voice_he_39353715.mp3	noise-free-sound-0340.wav	20.86	4.54
common_voice_he_39353716.mp3	noise-free-sound-0606.wav	30.36	5.34
common_voice_he_39353717.mp3	noise-free-sound-0216.wav	30.81	1.56
common_voice_he_39353720.mp3	noise-free-sound-0336.wav	31.62	1.24
common_voice_he_39353721.mp3	noise-sound-bible-0076.wav	18.26	3.95
common_voice_he_39353722.mp3	noise-free-sound-0454.wav	27.40	3.41
common_voice_he_39353723.mp3	noise-free-sound-0397.wav	6.20	2.65
common_voice_he_39353725.mp3	noise-free-sound-0436.wav	5.71	0.66
common_voice_he_39356047.mp3	noise-free-sound-0298.wav	14.17	5.49
common_voice_he_39356048.mp3	noise-free-sound-0066.wav	17.77	0.31
common_voice_he_39356049.mp3	noise-free-sound-0110.wav	5.07	4.27
common_voice_he_39356050.mp3	noise-free-sound-0795.wav	6.29	4.78
common_voice_he_39356051.mp3	noise-free-sound-0282.wav	11.17	4.80
common_voice_he_39356067.mp3	noise-free-sound-0708.wav	41.02	2.52
common_voice_he_39356068.mp3	noise-free-sound-0781.wav	32.04	5.28
common_voice_he_39356069.mp3	noise-free-sound-0101.wav	74.51	4.16
common_voice_he_39356070.mp3	noise-free-sound-0545.wav	8.85	5.84
common_voice_he_39356071.mp3	noise-free-sound-0457.wav	8.32	1.88
common_voice_he_39356081.mp3	noise-free-sound-0430.wav	4.59	5.44
common_voice_he_39356082.mp3	noise-free-sound-0480.wav	24.73	0.88
common_voice_he_39356083.mp3	noise-free-sound-0710.wav	37.13	3.37
common_voice_he_39356084.mp3	noise-free-sound-0137.wav	66.59	5.51
common_voice_he_39356085.mp3	noise-free-sound-0671.wav	0.21	4.71
common_voice_he_39356095.mp3	noise-free-sound-0076.wav	11.55	5.63
common_voice_he_39356096.mp3	noise-free-sound-0141.wav	81.48	2.47
common_voice_he_39356098.mp3	noise-free-sound-0451.wav	23.83	3.06
common_voice_he_39356099.mp3	noise-free-sound-0254.wav	54.59	0.27
common_voice_he_39356100.mp3	noise-free-sound-0243.wav	6.88	2.37
common_voice_he_39356106.mp3	noise-free-sound-0340.wav	17.58	2.23
common_voice_he_39356107.mp3	noise-free-sound-0161.wav	65.50	4.07
common_voice_he_39356108.mp3	noise-free-sound-0235.wav	2.89	1.92
common_voice_he_39356109.mp3	noise-free-sound-0041.wav	27.77	4.19
common_voice_he_39356110.mp3	noise-free-sound-0322.wav	13.77	3.31
common_voice_he_39379403.mp3	noise-free-sound-0728.wav	72.45	5.75
common_voice_he_39379404.mp3	noise-free-sound-0634.wav	51.20	5.49
common_voice_he_39379405.mp3	noise-free-sound-0383.wav	3.73	0.33
common_voice_he_39379406.mp3	noise-free-sound-0494.wav	48.92	2.80
common_voice_he_39379407.mp3	noise-free-sound-0308.wav	49.36	2.14
common_voice_he_39379408.mp3	noise-free-sound-0661.wav	23.95	2.57
common_voice_he_39379409.mp3	noise-free-sound-0489.wav	46.64	3.68
common_voice_he_39379410.mp3	noise-free-sound-0272.wav	10.40	2.98
common_voice_he_39379411.mp3	noise-sound-bible-0044.wav	17.42	3.42
common_voice_he_39379412.mp3	noise-free-sound-0032.wav	50.56	5.39
common_voice_he_39379418.mp3	noise-free-sound-0288.wav	26.52	0.74
common_voice_he_39379419.mp3	noise-free-sound-0035.wav	8.29	3.35
common_voice_he_39379420.mp3	noise-free-sound-0795.wav	24.69	3.81
common_voice_he_39379421.mp3	noise-free-sound-0787.wav	1.76	1.23
common_voice_he_39379422.mp3	noise-free-sound-0441.wav	16.89	2.02
common_voice_he_39379427.mp3	noise-free-sound-0544.wav	83.86	0.88
common_voice_he_39379428.mp3	noise-free-sound-0398.wav	11.20	2.23
common_voice_he_39379429.mp3	noise-free-sound-0700.wav	18.59	3.35
common_voice_he_39379430.mp3	noise-free-sound-0707.wav	3.43	4.24
common_voice_he_39379431.mp3	noise-free-sound-0660.wav	7.17	4.87
common_voice_he_39379432.mp3	noise-free-sound-0840.wav	28.12	1.08
common_voice_he_39379433.mp3	noise-free-sound-0110.wav	11.90	3.81
common_voice_he_39379434.mp3	noise-free-sound-0173.wav	8.94	0.10
common_voice_he_39379435.mp3	noise-free-sound-0494.wav	24.62	0.64
common_voice_he_39379436.mp3	noise-free-sound-0480.wav	3.81	3.12
common_voice_he_39379442.mp3	noise-free-sound-0594.wav	77.62	0.68
common_voice_he_39379443.mp3	noise-free-sound-0475.wav	20.59	4.22
common_voice_he_39379444.mp3	noise-free-sound-0818.wav	2.81	1.49
common_voice_he_39379886.mp3	noise-free-sound-0685.wav	30.89	0.95
common_voice_he_39379887.mp3	noise-sound-bible-0045.wav	22.20	3.07
common_voice_he_39379888.mp3	noise-free-sound-0788.wav	13.56	2.88
common_voice_he_39379889.mp3	noise-free-sound-0035.wav	1.90	5.33
common_voice_he_39379890.mp3	noise-free-sound-0685.wav	34.88	2.47
common_voice_he_39379991.mp3	noise-free-sound-0241.wav	41.04	0.88
common_voice_he_39379992.mp3	noise-free-sound-0560.wav	208.11	3.92
common_voice_he_39379993.mp3	noise-free-sound-0298.wav	27.61	5.19
common_voice_he_39379994.mp3	noise-free-sound-0709.wav	24.95	5.52
common_voice_he_39379995.mp3	noise-free-sound-0254.wav	41.61	2.34
common_voice_he_39382478.mp3	noise-free-sound-0533.wav	11.90	2.92
common_voice_he_39382479.mp3	noise-free-sound-0232.wav	1.05	5.91
common_voice_he_39382480.mp3	noise-free-sound-0156.wav	3.34	0.70
common_voice_he_39382481.mp3	noise-free-sound-0012.wav	28.61	4.76
common_voice_he_39382482.mp3	noise-free-sound-0646.wav	10.58	5.63
common_voice_he_39414093.mp3	noise-free-sound-0155.wav	66.18	3.88
common_voice_he_39414094.mp3	noise-free-sound-0001.wav	10.68	2.95
common_voice_he_39414095.mp3	noise-free-sound-0474.wav	25.34	3.04
common_voice_he_39414096.mp3	noise-free-sound-0715.wav	32.97	3.13
common_voice_he_39414097.mp3	noise-free-sound-0290.wav	7.10	5.05
common_voice_he_39422734.mp3	noise-free-sound-0243.wav	29.51	2.55
common_voice_he_39422735.mp3	noise-free-sound-0048.wav	102.98	0.21
common_voice_he_39422738.mp3	noise-free-sound-0519.wav	25.91	4.63
common_voice_he_39422739.mp3	noise-free-sound-0269.wav	40.14	3.72
common_voice_he_39422740.mp3	noise-free-sound-0235.wav	150.80	2.34
common_voice_he_39422809.mp3	noise-free-sound-0640.wav	4.78	4.90
common_voice_he_39422811.mp3	noise-free-sound-0640.wav	26.99	1.69
common_voice_he_39422812.mp3	noise-free-sound-0455.wav	93.33	1.83
common_voice_he_39422814.mp3	noise-free-sound-0494.wav	47.35	3.84
common_voice_he_39422816.mp3	noise-sound-bible-0060.wav	10.00	2.91
common_voice_he_39423346.mp3	noise-free-sound-0290.wav	17.30	3.81
common_voice_he_39423347.mp3	noise-free-sound-0109.wav	9.15	1.85
common_voice_he_39423348.mp3	noise-free-sound-0560.wav	193.28	5.73
common_voice_he_39423349.mp3	noise-free-sound-0383.wav	18.26	0.19
common_voice_he_39423351.mp3	noise-free-sound-0381.wav	0.35	5.49
common_voice_he_39427327.mp3	noise-free-sound-0813.wav	11.96	5.31
common_voice_he_39427328.mp3	noise-free-sound-0567.wav	66.33	2.20
common_voice_he_39427329.mp3	noise-free-sound-0055.wav	11.51	1.03
common_voice_he_39427330.mp3	noise-free-sound-0581.wav	36.39	2.69
common_voice_he_39427331.mp3	noise-sound-bible-0060.wav	40.52	4.50
common_voice_he_39427347.mp3	noise-free-sound-0685.wav	21.12	2.22
common_voice_he_39427348.mp3	noise-free-sound-0531.wav	2.96	1.12
common_voice_he_39427349.mp3	noise-free-sound-0153.wav	33.43	2.13
common_voice_he_39427350.mp3	noise-free-sound-0282.wav	22.11	4.23
common_voice_he_39427351.mp3	noise-free-sound-0623.wav	27.82	5.30
common_voice_he_39427371.mp3	noise-free-sound-0110.wav	35.15	1.53
common_voice_he_39427372.mp3	noise-free-sound-0446.wav	16.52	5.09
common_voice_he_39427373.mp3	noise-free-sound-0293.wav	3.55	2.06
common_voice_he_39427374.mp3	noise-free-sound-0451.wav	15.93	1.39
common_voice_he_39427375.mp3	noise-free-sound-0677.wav	22.99	2.19
common_voice_he_39446430.mp3	noise-free-sound-0840.wav	55.80	1.23
common_voice_he_39446431.mp3	noise-free-sound-0743.wav	16.15	1.92
common_voice_he_39446432.mp3	noise-free-sound-0600.wav	36.44	3.53
common_voice_he_39446434.mp3	noise-free-sound-0248.wav	26.27	2.49
common_voice_he_39446435.mp3	noise-free-sound-0184.wav	14.21	1.05
common_voice_he_39446450.mp3	noise-free-sound-0828.wav	12.93	0.47
common_voice_he_39446451.mp3	noise-free-sound-0266.wav	7.39	0.80
common_voice_he_39446452.mp3	noise-free-sound-0324.wav	11.16	3.34
common_voice_he_39446453.mp3	noise-free-sound-0729.wav	63.23	4.23
common_voice_he_39446454.mp3	noise-free-sound-0335.wav	24.06	5.07
common_voice_he_39446472.mp3	noise-free-sound-0076.wav	67.87	0.99
common_voice_he_39446474.mp3	noise-free-sound-0606.wav	84.70	2.29
common_voice_he_39446476.mp3	noise-free-sound-0819.wav	13.30	4.06
common_voice_he_39446478.mp3	noise-free-sound-0301.wav	78.67	3.17
common_voice_he_39446479.mp3	noise-free-sound-0321.wav	43.11	3.25
common_voice_he_39446499.mp3	noise-free-sound-0708.wav	22.55	5.07
common_voice_he_39446501.mp3	noise-free-sound-0641.wav	20.82	1.33
common_voice_he_39446502.mp3	noise-sound-bible-0045.wav	54.95	0.85
common_voice_he_39446503.mp3	noise-free-sound-0080.wav	3.29	3.90
common_voice_he_39446504.mp3	noise-free-sound-0572.wav	112.61	3.46
common_voice_he_39446531.mp3	noise-free-sound-0055.wav	13.24	2.45
common_voice_he_39446532.mp3	noise-free-sound-0151.wav	15.04	5.04
common_voice_he_39446533.mp3	noise-free-sound-0519.wav	22.22	0.50
common_voice_he_39446534.mp3	noise-free-sound-0262.wav	30.31	2.85
common_voice_he_39446535.mp3	noise-free-sound-0270.wav	69.04	3.93
common_voice_he_39446566.mp3	noise-free-sound-0752.wav	22.51	0.54
common_voice_he_39446568.mp3	noise-free-sound-0153.wav	14.60	4.43
common_voice_he_39446571.mp3	noise-free-sound-0308.wav	27.04	5.32
common_voice_he_39446573.mp3	noise-free-sound-0298.wav	7.77	2.54
common_voice_he_39446575.mp3	noise-free-sound-0254.wav	4.73	1.29
common_voice_he_39446638.mp3	noise-free-sound-0451.wav	15.48	2.29
common_voice_he_39446641.mp3	noise-free-sound-0475.wav	16.01	1.18
common_voice_he_39446642.mp3	noise-free-sound-0700.wav	20.19	3.36
common_voice_he_39446644.mp3	noise-free-sound-0154.wav	8.97	0.63
common_voice_he_39446645.mp3	noise-free-sound-0348.wav	11.97	4.31
common_voice_he_39446661.mp3	noise-free-sound-0055.wav	3.53	4.82
common_voice_he_39446663.mp3	noise-free-sound-0324.wav	26.83	2.39
common_voice_he_39446666.mp3	noise-free-sound-0646.wav	26.42	1.92
